state_id,phase,rule,scope,group_count,absolute_bias,relative_l1_bias,mean_estimate_mse,spearman,topk_overlap,dominance_fraction,nonzero_reference_fraction,nonzero_spearman,relative_error_p50,relative_error_p90,relative_error_p95,relative_error_p99
step-000014,middle,gauss_legendre,module,9,0.0,0.0,0.0,1.0,1.0,0.9213534077755009,1.0,1.0,0.0,0.0,0.0,0.0
step-000016,middle,left,parameter,14067712,1.505670543444298e-10,0.026689396449276197,2.181547089517622e-18,0.9965792027439886,0.9827178817889466,0.00040154731023714233,0.5448175936499127,0.9984803770732337,0.01732188792604094,0.07225418774606245,0.1723266642159281,0.7056776454827351
step-000016,middle,left,layer,9,0.00010020601777436612,0.023975179517982555,1.298552979478813e-08,1.0,1.0,0.8871668768500025,1.0,1.0,0.3052842973248464,20.27535987480772,59.78109395531158,91.38568121971474
step-000016,middle,left,module,9,0.00010020601777436607,0.023972455952855822,2.179877037095885e-08,0.9,1.0,0.8871332160629549,1.0,0.9,0.23332764328711486,1.3823043161890871,1.554598005506442,1.692432956960326
step-000016,middle,trapezoid,parameter,14067712,2.0547136965723137e-12,0.0003642169176806044,2.3738314436319756e-22,0.9999545068412995,0.9997739505762128,0.0003961965961303934,0.5448175936499127,0.9999992784031827,0.00015470371179037692,0.0009071399654582826,0.002199187178985922,0.010795267050678263
step-000016,middle,trapezoid,layer,9,8.020591249778837e-07,0.0001918997674239471,1.5498039533038712e-12,1.0,1.0,0.903711933637448,1.0,1.0,0.0010036083251384479,0.15587754771398257,0.46350976335956906,0.7096155358760388
step-000016,middle,trapezoid,module,9,5.896973927361082e-07,0.00014107430957601195,1.3003963048622354e-12,1.0,1.0,0.9036087950807075,1.0,1.0,0.00035918554440220933,0.005640315523868397,0.007888664536810728,0.009687343747164595
step-000016,middle,simpson,parameter,14067712,1.4142647326178897e-15,2.5069144307441155e-07,5.495593855791044e-28,0.9999947309868069,1.0,0.0003961811102965371,0.5448175936499127,0.9999999999998078,2.023759134616309e-07,5.650503859949873e-07,8.453284310596311e-07,4.2343317982497915e-06
step-000016,middle,simpson,layer,9,1.4683055064996036e-10,3.513051300455492e-08,8.826575863445663e-20,1.0,1.0,0.9036763235128741,1.0,1.0,8.038909301506665e-08,6.142535900891665e-06,1.7658190551389215e-05,2.6870714271787277e-05
step-000016,middle,simpson,module,9,1.295849962015286e-10,3.1000838897589706e-08,8.621699994411523e-20,1.0,1.0,0.9035736664525622,1.0,1.0,7.085476934553366e-08,4.602798982076883e-07,9.382843141880498e-07,1.3206878469723397e-06
step-000016,middle,gauss_legendre,parameter,14067712,0.0,0.0,0.0,1.0,1.0,0.0003961811218221087,0.5448175936499127,1.0,0.0,0.0,0.0,0.0
step-000016,middle,gauss_legendre,layer,9,0.0,0.0,0.0,1.0,1.0,0.903676316932212,1.0,1.0,0.0,0.0,0.0,0.0
step-000016,middle,gauss_legendre,module,9,0.0,0.0,0.0,1.0,1.0,0.9035736598780366,1.0,1.0,0.0,0.0,0.0,0.0
step-000018,middle,left,parameter,14067712,8.768379057256574e-11,0.02006096395763883,8.620941058120612e-19,0.9978544181906231,0.9862266237883609,0.0004046124958802902,0.54490630743649,0.9990106558424461,0.013041616411166083,0.05063197378932747,0.0976199238202211,0.42095727225953616
step-000018,middle,left,layer,9,6.537596808076622e-05,0.020066133433288263,5.4268237783895165e-09,1.0,1.0,0.9040086678982304,1.0,1.0,0.2838349982738138,0.481005100857126,0.5005298755486766,0.516149695301917
step-000018,middle,left,module,9,6.537596808076622e-05,0.020686544166394847,9.276410036760877e-09,0.9833333333333333,1.0,0.9228633417873473,1.0,0.9833333333333333,0.15387509032685567,1.774084156150683,2.4333590226137307,2.96077891578417
step-000018,middle,trapezoid,parameter,14067712,8.96749298146341e-13,0.00020516511925044694,4.840030672280038e-23,0.9999661101229144,0.9998692041069911,0.00040636864386254,0.54490630743649,0.9999997779220201,9.306491384053547e-05,0.0005381280935685192,0.0012042015646302907,0.006053744711256331
step-000018,middle,trapezoid,layer,9,3.482594383810533e-07,0.0001068928012098103,3.5896325428723347e-13,1.0,1.0,0.9098431275080785,1.0,1.0,0.0007289371848469195,0.00119302713863601,0.0013390565665854838,0.001455880108945063
step-000018,middle,trapezoid,module,9,2.829746864518092e-07,8.954006374368745e-05,3.412387092474876e-13,1.0,1.0,0.9380125218341835,1.0,1.0,0.00015075622425464734,0.002660995526276506,0.0027950059078040886,0.002902214213026155
step-000018,middle,simpson,parameter,14067712,1.117124149253655e-15,2.5558415241912767e-07,3.8902659178672032e-28,0.9999941238410505,1.0,0.00040637790390932253,0.54490630743649,0.9999999999998218,2.0250308665329832e-07,5.61995963382854e-07,8.408895649619887e-07,4.355508629991663e-06
step-000018,middle,simpson,layer,9,1.4879237851643042e-10,4.566949918781277e-08,1.290326518577757e-19,1.0,1.0,0.9098745519554002,1.0,1.0,5.3819208589152384e-08,2.8649739512974205e-07,3.193272462624609e-07,3.45591127168636e-07
step-000018,middle,simpson,module,9,1.487923785322417e-10,4.7081522469044916e-08,1.2931395807538963e-19,1.0,1.0,0.9380063162634306,1.0,1.0,1.486972128702138e-07,1.102663968306599e-06,2.1878065394645655e-06,3.055920596390941e-06
step-000018,middle,gauss_legendre,parameter,14067712,0.0,0.0,0.0,1.0,1.0,0.00040637791723065675,0.54490630743649,1.0,0.0,0.0,0.0,0.0
step-000018,middle,gauss_legendre,layer,9,0.0,0.0,0.0,1.0,1.0,0.9098745484441509,1.0,1.0,0.0,0.0,0.0,0.0
step-000018,middle,gauss_legendre,module,9,0.0,0.0,0.0,1.0,1.0,0.9380063226851614,1.0,1.0,0.0,0.0,0.0,0.0
step-000020,middle,left,parameter,14067712,4.5428129901305144e-11,0.013700389142950003,2.3544391898589504e-19,0.9985063290038024,0.9901206449943559,0.00031729455071006634,0.5446522504867884,0.9994830307157863,0.009592408910481943,0.03926641908320201,0.07468451240620752,0.32160920437902024
step-000020,middle,left,layer,9,3.3038886007116054e-05,0.01141395308485503,1.418895824216984e-09,1.0,1.0,0.9153639354339546,1.0,1.0,0.1955430240625502,2.958890830047874,6.597780193708983,9.508891684637877
step-000020,middle,left,module,9,3.303888600711605e-05,0.011330006963683173,2.3227906295959985e-09,0.9833333333333333,1.0,0.908641909495113,1.0,0.9833333333333333,0.1417157989516527,1.0350949782313394,1.6268853014363205,2.1003175600003066
step-000020,middle,trapezoid,parameter,14067712,3.312532695504263e-13,9.990062781750049e-05,6.1896449894630864e-24,0.9999832973425222,0.999937445442474,0.00031743109605766943,0.5446522504867884,0.9999999452008186,4.618561027441665e-05,0.0002677697948225117,0.0006001786556330755,0.0031870925219966554
step-000020,middle,trapezoid,layer,9,1.5482828804966144e-07,5.3488571485934144e-05,6.857047438504947e-14,1.0,1.0,0.920278633755144,1.0,1.0,0.0003492749884206963,0.0026484858312920733,0.005401826754725053,0.007604499493471441
step-000020,middle,trapezoid,module,9,1.46924741740046e-07,5.038482068352827e-05,7.083290401628925e-14,1.0,1.0,0.9135089427815498,1.0,1.0,0.0002560016720136057,0.001979269823984608,0.0030011451470727713,0.0038186454055433037
step-000020,middle,simpson,parameter,14067712,8.317463056450724e-16,2.508412316400711e-07,2.2898478865350096e-28,0.9999943115354754,0.9999985783055108,0.00031743112813541435,0.5446522504867884,0.999999999999824,2.01633134292305e-07,5.497108465975812e-07,7.977145442049513e-07,4.062249986192045e-06
step-000020,middle,simpson,layer,9,1.1169344184936219e-10,3.8586764241385687e-08,6.780260960632784e-20,1.0,1.0,0.9202609041366697,1.0,1.0,7.276400225771189e-08,2.039036569528597e-06,3.524939695087485e-06,4.713662195534598e-06
step-000020,middle,simpson,module,9,1.0819286101069216e-10,3.710251817836487e-08,6.786712580958589e-20,1.0,1.0,0.9134926699322423,1.0,1.0,6.661186882746067e-08,8.039892182092447e-07,1.7748320245927677e-06,2.5515062696995876e-06
step-000020,middle,gauss_legendre,parameter,14067712,0.0,0.0,0.0,0.9999999999999999,1.0,0.00031743117719333294,0.5446522504867884,0.9999999999999998,0.0,0.0,0.0,0.0
step-000020,middle,gauss_legendre,layer,9,0.0,0.0,0.0,1.0,1.0,0.9202609061418077,1.0,1.0,0.0,0.0,0.0,0.0
step-000020,middle,gauss_legendre,module,9,0.0,0.0,0.0,1.0,1.0,0.9134926696717275,1.0,1.0,0.0,0.0,0.0,0.0
