checkpoint,double_formula_seconds,microbatch_count,microbatch_size,peak_memory_bytes_for_checkpoint_m,raw_formula_seconds,repetition,seed,shared_gradient_seconds,total_sample_budget,u_formula_seconds
step-000000,0.00033534131944179535,4,1,1809892864,0.000171649269759655,151,41385,0.201045754365623,4,0.0002598976716399193
step-000000,0.00032508838921785355,4,1,1809892864,0.00017150864005088806,152,41386,0.3210100019350648,4,0.00024607405066490173
step-000000,0.0003330949693918228,4,1,1809892864,0.00016423314809799194,153,41387,0.14732652716338634,4,0.0002515707165002823
step-000000,0.0003298576921224594,4,1,1809892864,0.0001636771485209465,154,41388,0.16100514773279428,4,0.0002560364082455635
step-000000,0.00033457018435001373,4,1,1809892864,0.00016676727682352066,155,41389,0.17214528378099203,4,0.00025650300085544586
step-000000,0.00033786240965127945,4,1,1809892864,0.00016839616000652313,156,41390,0.1794102406129241,4,0.00025828834623098373
step-000000,0.0003378763794898987,4,1,1809892864,0.000169362872838974,157,41391,0.1899837963283062,4,0.00025744736194610596
step-000000,0.00033872760832309723,4,1,1809892864,0.00017061550170183182,158,41392,0.19653532188385725,4,0.00025817379355430603
step-000000,0.0003453940153121948,4,1,1809892864,0.00016947835683822632,159,41393,0.19926445931196213,4,0.0002603316679596901
step-000000,0.00034274905920028687,4,1,1809892864,0.00017034076154232025,160,41394,0.20095310546457767,4,0.0002576904371380806
step-000000,0.00033828336745500565,4,1,1809892864,0.00016962643712759018,161,41395,0.1978853540495038,4,0.0002578170970082283
step-000000,0.00033833738416433334,4,1,1809892864,0.0001708008348941803,162,41396,0.19803547859191895,4,0.0002611018717288971
step-000000,0.00033609289675951004,4,1,1809892864,0.00016948487609624863,163,41397,0.19769762735813856,4,0.0002552773803472519
step-000000,0.0003471970558166504,4,1,1809892864,0.00016923807561397552,164,41398,0.19962329789996147,4,0.00025756098330020905
step-000000,0.0003404542803764343,4,1,1809892864,0.00016951002180576324,165,41399,0.19963505864143372,4,0.0002543982118368149
step-000000,0.0003384128212928772,4,1,1809892864,0.00017084460705518723,166,41400,0.19752181600779295,4,0.00025836657732725143
step-000000,0.0003391476348042488,4,1,1809892864,0.00016999896615743637,167,41401,0.19970009475946426,4,0.00025967415422201157
step-000000,0.0003429260104894638,4,1,1809892864,0.00016958080232143402,168,41402,0.20127509906888008,4,0.0002576075494289398
step-000000,0.00033803656697273254,4,1,1809892864,0.00017258524894714355,169,41403,0.19921117555350065,4,0.00026177242398262024
step-000000,0.0003372468054294586,4,1,1809892864,0.000169496051967144,170,41404,0.20001051388680935,4,0.00025961827486753464
step-000000,0.00033966172486543655,4,1,1809892864,0.00016818102449178696,171,41405,0.19955262914299965,4,0.00025874096900224686
step-000000,0.00033644121140241623,4,1,1809892864,0.00017057638615369797,172,41406,0.19947282131761312,4,0.00025845039635896683
step-000000,0.00033848173916339874,4,1,1809892864,0.00016996171325445175,173,41407,0.19954937417060137,4,0.0002619549632072449
step-000000,0.0003393944352865219,4,1,1809892864,0.0001692185178399086,174,41408,0.19778475910425186,4,0.0002608383074402809
step-000000,0.0003417599946260452,4,1,1809892864,0.0001725638285279274,175,41409,0.19930797442793846,4,0.00026001501828432083
step-000000,0.000338197685778141,4,1,1809892864,0.0001702839508652687,176,41410,0.19963054079562426,4,0.00025854259729385376
step-000000,0.00033974088728427887,4,1,1809892864,0.00016846507787704468,177,41411,0.20102837681770325,4,0.0002574454993009567
