task,route,estimator,score_type,balance,mode,fraction,metric,training_seed_n,mask_row_n,seeds,value_n,value_mean,value_std,value_ci_low,value_ci_high
sst2,direct,raw,positive,global,high,0.02,nll,3,3,1234;1337;2027,3,0.6931471824645996,0.0,0.6931471824645996,0.6931471824645996
sst2,direct,raw,positive,global,high,0.05,accuracy,3,3,1234;1337;2027,3,0.4908256880733945,0.0,0.4908256880733945,0.4908256880733945
sst2,direct,raw,positive,global,high,0.05,ece,3,3,1234;1337;2027,3,0.009174317121505737,0.0,0.009174317121505737,0.009174317121505737
sst2,direct,raw,positive,global,high,0.05,nll,3,3,1234;1337;2027,3,0.6931471824645996,0.0,0.6931471824645996,0.6931471824645996
sst2,direct,raw,positive,global,high,0.1,accuracy,3,3,1234;1337;2027,3,0.4908256880733945,0.0,0.4908256880733945,0.4908256880733945
sst2,direct,raw,positive,global,high,0.1,ece,3,3,1234;1337;2027,3,0.009174317121505737,0.0,0.009174317121505737,0.009174317121505737
sst2,direct,raw,positive,global,high,0.1,nll,3,3,1234;1337;2027,3,0.6931471824645996,0.0,0.6931471824645996,0.6931471824645996
sst2,direct,raw,positive,global,high,0.2,accuracy,3,3,1234;1337;2027,3,0.4908256880733945,0.0,0.4908256880733945,0.4908256880733945
sst2,direct,raw,positive,global,high,0.2,ece,3,3,1234;1337;2027,3,0.009174317121505737,0.0,0.009174317121505737,0.009174317121505737
sst2,direct,raw,positive,global,high,0.2,nll,3,3,1234;1337;2027,3,0.6931471824645996,0.0,0.6931471824645996,0.6931471824645996
sst2,direct,raw,positive,global,high,0.3,accuracy,3,3,1234;1337;2027,3,0.4908256880733945,0.0,0.4908256880733945,0.4908256880733945
sst2,direct,raw,positive,global,high,0.3,ece,3,3,1234;1337;2027,3,0.009174317121505737,0.0,0.009174317121505737,0.009174317121505737
sst2,direct,raw,positive,global,high,0.3,nll,3,3,1234;1337;2027,3,0.6931471824645996,0.0,0.6931471824645996,0.6931471824645996
sst2,direct,raw,positive,global,low,0.0,accuracy,3,3,1234;1337;2027,3,0.8146024464831804,0.006520918237473971,0.8073394495412844,0.819954128440367
sst2,direct,raw,positive,global,low,0.0,ece,3,3,1234;1337;2027,3,0.11290184830907207,0.007911690067749102,0.10554803269136448,0.1212729958458999
sst2,direct,raw,positive,global,low,0.0,nll,3,3,1234;1337;2027,3,0.5437913840744838,0.01670989282012893,0.5261339113936512,0.5593566448863493
sst2,direct,raw,positive,global,low,0.001,accuracy,3,3,1234;1337;2027,3,0.8146024464831804,0.006520918237473971,0.8073394495412844,0.819954128440367
sst2,direct,raw,positive,global,low,0.001,ece,3,3,1234;1337;2027,3,0.11290184830907207,0.007911690067749102,0.10554803269136448,0.1212729958458999
sst2,direct,raw,positive,global,low,0.001,nll,3,3,1234;1337;2027,3,0.5437913840744838,0.01670989282012893,0.5261339113936512,0.5593566448863493
sst2,direct,raw,positive,global,low,0.005,accuracy,3,3,1234;1337;2027,3,0.8146024464831804,0.006520918237473971,0.8073394495412844,0.819954128440367
sst2,direct,raw,positive,global,low,0.005,ece,3,3,1234;1337;2027,3,0.11290184830907207,0.007911690067749102,0.10554803269136448,0.1212729958458999
sst2,direct,raw,positive,global,low,0.005,nll,3,3,1234;1337;2027,3,0.5437913840744838,0.01670989282012893,0.5261339113936512,0.5593566448863493
sst2,direct,raw,positive,global,low,0.01,accuracy,3,3,1234;1337;2027,3,0.8146024464831804,0.006520918237473971,0.8073394495412844,0.819954128440367
sst2,direct,raw,positive,global,low,0.01,ece,3,3,1234;1337;2027,3,0.11290184830907207,0.007911690067749102,0.10554803269136448,0.1212729958458999
sst2,direct,raw,positive,global,low,0.01,nll,3,3,1234;1337;2027,3,0.5437913840744838,0.01670989282012893,0.5261339113936512,0.5593566448863493
sst2,direct,raw,positive,global,low,0.02,accuracy,3,3,1234;1337;2027,3,0.8146024464831804,0.006520918237473971,0.8073394495412844,0.819954128440367
sst2,direct,raw,positive,global,low,0.02,ece,3,3,1234;1337;2027,3,0.11290184830907207,0.007911690067749102,0.10554803269136448,0.1212729958458999
sst2,direct,raw,positive,global,low,0.02,nll,3,3,1234;1337;2027,3,0.5437913840744838,0.01670989282012893,0.5261339113936512,0.5593566448863493
sst2,direct,raw,positive,global,low,0.05,accuracy,3,3,1234;1337;2027,3,0.8146024464831804,0.006520918237473971,0.8073394495412844,0.819954128440367
sst2,direct,raw,positive,global,low,0.05,ece,3,3,1234;1337;2027,3,0.1129068118083447,0.007919568434657612,0.10554803269136448,0.12128788634371779
sst2,direct,raw,positive,global,low,0.05,nll,3,3,1234;1337;2027,3,0.5437965797038253,0.016717153257096065,0.5261339113936512,0.5593722317743739
sst2,direct,raw,positive,global,low,0.1,accuracy,3,3,1234;1337;2027,3,0.8146024464831804,0.006520918237473971,0.8073394495412844,0.819954128440367
sst2,direct,raw,positive,global,low,0.1,ece,3,3,1234;1337;2027,3,0.11291376796184177,0.007925948197491286,0.1055448538908812,0.12129875516852773
sst2,direct,raw,positive,global,low,0.1,nll,3,3,1234;1337;2027,3,0.5437861920906863,0.016736582561492797,0.5261372098818832,0.5594296469054091
sst2,direct,raw,positive,global,low,0.2,accuracy,3,3,1234;1337;2027,3,0.8146024464831804,0.006520918237473971,0.8073394495412844,0.819954128440367
sst2,direct,raw,positive,global,low,0.2,ece,3,3,1234;1337;2027,3,0.11291085997976101,0.007906994582902716,0.10557293259969569,0.12128478697015199
sst2,direct,raw,positive,global,low,0.2,nll,3,3,1234;1337;2027,3,0.5438645180622372,0.01672702555952406,0.5261401824584795,0.5593734391785543
sst2,direct,raw,positive,global,low,0.3,accuracy,3,3,1234;1337;2027,3,0.8146024464831804,0.006520918237473971,0.8073394495412844,0.819954128440367
sst2,direct,raw,positive,global,low,0.3,ece,3,3,1234;1337;2027,3,0.11268219354244574,0.008184222303698328,0.1049352262784653,0.1212428797916123
sst2,direct,raw,positive,global,low,0.3,nll,3,3,1234;1337;2027,3,0.5437273744732961,0.016600371240617234,0.5262040348911504,0.5592174729622832
sst2,direct,raw,positive,layer_balanced,high,0.0,accuracy,3,3,1234;1337;2027,3,0.8146024464831804,0.006520918237473971,0.8073394495412844,0.819954128440367
sst2,direct,raw,positive,layer_balanced,high,0.0,ece,3,3,1234;1337;2027,3,0.11290184830907207,0.007911690067749102,0.10554803269136448,0.1212729958458999
sst2,direct,raw,positive,layer_balanced,high,0.0,nll,3,3,1234;1337;2027,3,0.5437913840744838,0.01670989282012893,0.5261339113936512,0.5593566448863493
sst2,direct,raw,positive,layer_balanced,high,0.001,accuracy,3,3,1234;1337;2027,3,0.4908256880733945,0.0,0.4908256880733945,0.4908256880733945
sst2,direct,raw,positive,layer_balanced,high,0.001,ece,3,3,1234;1337;2027,3,0.009174317121505737,0.0,0.009174317121505737,0.009174317121505737
sst2,direct,raw,positive,layer_balanced,high,0.001,nll,3,3,1234;1337;2027,3,0.6931471824645996,0.0,0.6931471824645996,0.6931471824645996
sst2,direct,raw,positive,layer_balanced,high,0.005,accuracy,3,3,1234;1337;2027,3,0.4908256880733945,0.0,0.4908256880733945,0.4908256880733945
sst2,direct,raw,positive,layer_balanced,high,0.005,ece,3,3,1234;1337;2027,3,0.009174317121505737,0.0,0.009174317121505737,0.009174317121505737
sst2,direct,raw,positive,layer_balanced,high,0.005,nll,3,3,1234;1337;2027,3,0.6931471824645996,0.0,0.6931471824645996,0.6931471824645996
sst2,direct,raw,positive,layer_balanced,high,0.01,accuracy,3,3,1234;1337;2027,3,0.4908256880733945,0.0,0.4908256880733945,0.4908256880733945
sst2,direct,raw,positive,layer_balanced,high,0.01,ece,3,3,1234;1337;2027,3,0.009174317121505737,0.0,0.009174317121505737,0.009174317121505737
sst2,direct,raw,positive,layer_balanced,high,0.01,nll,3,3,1234;1337;2027,3,0.6931471824645996,0.0,0.6931471824645996,0.6931471824645996
sst2,direct,raw,positive,layer_balanced,high,0.02,accuracy,3,3,1234;1337;2027,3,0.4908256880733945,0.0,0.4908256880733945,0.4908256880733945
sst2,direct,raw,positive,layer_balanced,high,0.02,ece,3,3,1234;1337;2027,3,0.009174317121505737,0.0,0.009174317121505737,0.009174317121505737
sst2,direct,raw,positive,layer_balanced,high,0.02,nll,3,3,1234;1337;2027,3,0.6931471824645996,0.0,0.6931471824645996,0.6931471824645996
sst2,direct,raw,positive,layer_balanced,high,0.05,accuracy,3,3,1234;1337;2027,3,0.4908256880733945,0.0,0.4908256880733945,0.4908256880733945
sst2,direct,raw,positive,layer_balanced,high,0.05,ece,3,3,1234;1337;2027,3,0.009174317121505737,0.0,0.009174317121505737,0.009174317121505737
sst2,direct,raw,positive,layer_balanced,high,0.05,nll,3,3,1234;1337;2027,3,0.6931471824645996,0.0,0.6931471824645996,0.6931471824645996
sst2,direct,raw,positive,layer_balanced,high,0.1,accuracy,3,3,1234;1337;2027,3,0.4908256880733945,0.0,0.4908256880733945,0.4908256880733945
sst2,direct,raw,positive,layer_balanced,high,0.1,ece,3,3,1234;1337;2027,3,0.009174317121505737,0.0,0.009174317121505737,0.009174317121505737
sst2,direct,raw,positive,layer_balanced,high,0.1,nll,3,3,1234;1337;2027,3,0.6931471824645996,0.0,0.6931471824645996,0.6931471824645996
sst2,direct,raw,positive,layer_balanced,high,0.2,accuracy,3,3,1234;1337;2027,3,0.4908256880733945,0.0,0.4908256880733945,0.4908256880733945
sst2,direct,raw,positive,layer_balanced,high,0.2,ece,3,3,1234;1337;2027,3,0.009174317121505737,0.0,0.009174317121505737,0.009174317121505737
sst2,direct,raw,positive,layer_balanced,high,0.2,nll,3,3,1234;1337;2027,3,0.6931471824645996,0.0,0.6931471824645996,0.6931471824645996
sst2,direct,raw,positive,layer_balanced,high,0.3,accuracy,3,3,1234;1337;2027,3,0.4908256880733945,0.0,0.4908256880733945,0.4908256880733945
sst2,direct,raw,positive,layer_balanced,high,0.3,ece,3,3,1234;1337;2027,3,0.009174317121505737,0.0,0.009174317121505737,0.009174317121505737
sst2,direct,raw,positive,layer_balanced,high,0.3,nll,3,3,1234;1337;2027,3,0.6931471824645996,0.0,0.6931471824645996,0.6931471824645996
sst2,direct,raw,positive,layer_balanced,low,0.0,accuracy,3,3,1234;1337;2027,3,0.8146024464831804,0.006520918237473971,0.8073394495412844,0.819954128440367
sst2,direct,raw,positive,layer_balanced,low,0.0,ece,3,3,1234;1337;2027,3,0.11290184830907207,0.007911690067749102,0.10554803269136448,0.1212729958458999
sst2,direct,raw,positive,layer_balanced,low,0.0,nll,3,3,1234;1337;2027,3,0.5437913840744838,0.01670989282012893,0.5261339113936512,0.5593566448863493
sst2,direct,raw,positive,layer_balanced,low,0.001,accuracy,3,3,1234;1337;2027,3,0.8146024464831804,0.006520918237473971,0.8073394495412844,0.819954128440367
sst2,direct,raw,positive,layer_balanced,low,0.001,ece,3,3,1234;1337;2027,3,0.11355898965354201,0.007453678317208115,0.1063058614237618,0.12119821106979645
sst2,direct,raw,positive,layer_balanced,low,0.001,nll,3,3,1234;1337;2027,3,0.543704098039264,0.016479197717143824,0.5262269643605302,0.5589600497976356
sst2,direct,raw,positive,layer_balanced,low,0.005,accuracy,3,3,1234;1337;2027,3,0.8138379204892967,0.005884864036062932,0.8073394495412844,0.8188073394495413
sst2,direct,raw,positive,layer_balanced,low,0.005,ece,3,3,1234;1337;2027,3,0.11312162010923026,0.007648927506260163,0.10582238905389657,0.12107785977845653
sst2,direct,raw,positive,layer_balanced,low,0.005,nll,3,3,1234;1337;2027,3,0.5428220122050073,0.01685625696274158,0.5252784742127865,0.5588945760092604
sst2,direct,raw,positive,layer_balanced,low,0.01,accuracy,3,3,1234;1337;2027,3,0.8146024464831805,0.006912515795116598,0.8073394495412844,0.8211009174311926
sst2,direct,raw,positive,layer_balanced,low,0.01,ece,3,3,1234;1337;2027,3,0.11244997056609655,0.007368728690433593,0.10539731929101608,0.12009858258467565
sst2,direct,raw,positive,layer_balanced,low,0.01,nll,3,3,1234;1337;2027,3,0.540412699524598,0.014995867328819846,0.5244305372374867,0.5541747340915399
sst2,direct,raw,positive,layer_balanced,low,0.02,accuracy,3,3,1234;1337;2027,3,0.8149847094801222,0.0040273905783076115,0.8107798165137615,0.8188073394495413
sst2,direct,raw,positive,layer_balanced,low,0.02,ece,3,3,1234;1337;2027,3,0.11197218681853838,0.00720482968272903,0.10760072108897578,0.12028795119127933
sst2,direct,raw,positive,layer_balanced,low,0.02,nll,3,3,1234;1337;2027,3,0.5378008817724131,0.013434607594083634,0.5235487116722886,0.5502321922450985
sst2,direct,raw,positive,layer_balanced,low,0.05,accuracy,3,3,1234;1337;2027,3,0.8146024464831805,0.008136007895180703,0.8073394495412844,0.823394495412844
sst2,direct,raw,positive,layer_balanced,low,0.05,ece,3,3,1234;1337;2027,3,0.11262750665943928,0.0011290278654461844,0.11149221048937408,0.1137501600378074
sst2,direct,raw,positive,layer_balanced,low,0.05,nll,3,3,1234;1337;2027,3,0.5313051002561499,0.009321306601823655,0.5205530957617891,0.5371083685564338
sst2,direct,raw,positive,layer_balanced,low,0.1,accuracy,3,3,1234;1337;2027,3,0.8119266055045872,0.001986296797670735,0.8096330275229358,0.8130733944954128
sst2,direct,raw,positive,layer_balanced,low,0.1,ece,3,3,1234;1337;2027,3,0.10849206249022725,0.0015968679692066393,0.10675524497758837,0.10989674170715524
sst2,direct,raw,positive,layer_balanced,low,0.1,nll,3,3,1234;1337;2027,3,0.5230698188829495,0.007299040874477525,0.517685338376312,0.5313773529792051
sst2,direct,raw,positive,layer_balanced,low,0.2,accuracy,3,3,1234;1337;2027,3,0.8061926605504587,0.001146788990825709,0.805045871559633,0.8073394495412844
sst2,direct,raw,positive,layer_balanced,low,0.2,ece,3,3,1234;1337;2027,3,0.11080813882088499,0.0073877072532756525,0.10230582122202314,0.11566026770789495
sst2,direct,raw,positive,layer_balanced,low,0.2,nll,3,3,1234;1337;2027,3,0.5277829301694482,0.01510866895180532,0.5109176310377384,0.540081215697691
sst2,direct,raw,positive,layer_balanced,low,0.3,accuracy,3,3,1234;1337;2027,3,0.8000764525993883,0.006719570271883354,0.7924311926605506,0.805045871559633
sst2,direct,raw,positive,layer_balanced,low,0.3,ece,3,3,1234;1337;2027,3,0.11677162516201707,0.006077792733859301,0.10991269536959569,0.12148789854931286
sst2,direct,raw,positive,layer_balanced,low,0.3,nll,3,3,1234;1337;2027,3,0.5470511780237204,0.0231302307449804,0.5215498247277846,0.566677049896039
sst2,direct,u_statistic,positive,global,high,0.0,accuracy,3,3,1234;1337;2027,3,0.8146024464831804,0.006520918237473971,0.8073394495412844,0.819954128440367
sst2,direct,u_statistic,positive,global,high,0.0,ece,3,3,1234;1337;2027,3,0.11290184830907207,0.007911690067749102,0.10554803269136448,0.1212729958458999
sst2,direct,u_statistic,positive,global,high,0.0,nll,3,3,1234;1337;2027,3,0.5437913840744838,0.01670989282012893,0.5261339113936512,0.5593566448863493
sst2,direct,u_statistic,positive,global,high,0.001,accuracy,3,3,1234;1337;2027,3,0.4908256880733945,0.0,0.4908256880733945,0.4908256880733945
sst2,direct,u_statistic,positive,global,high,0.001,ece,3,3,1234;1337;2027,3,0.009174317121505737,0.0,0.009174317121505737,0.009174317121505737
sst2,direct,u_statistic,positive,global,high,0.001,nll,3,3,1234;1337;2027,3,0.6931471824645996,0.0,0.6931471824645996,0.6931471824645996
sst2,direct,u_statistic,positive,global,high,0.005,accuracy,3,3,1234;1337;2027,3,0.4908256880733945,0.0,0.4908256880733945,0.4908256880733945
sst2,direct,u_statistic,positive,global,high,0.005,ece,3,3,1234;1337;2027,3,0.009174317121505737,0.0,0.009174317121505737,0.009174317121505737
sst2,direct,u_statistic,positive,global,high,0.005,nll,3,3,1234;1337;2027,3,0.6931471824645996,0.0,0.6931471824645996,0.6931471824645996
sst2,direct,u_statistic,positive,global,high,0.01,accuracy,3,3,1234;1337;2027,3,0.4908256880733945,0.0,0.4908256880733945,0.4908256880733945
sst2,direct,u_statistic,positive,global,high,0.01,ece,3,3,1234;1337;2027,3,0.009174317121505737,0.0,0.009174317121505737,0.009174317121505737
sst2,direct,u_statistic,positive,global,high,0.01,nll,3,3,1234;1337;2027,3,0.6931471824645996,0.0,0.6931471824645996,0.6931471824645996
sst2,direct,u_statistic,positive,global,high,0.02,accuracy,3,3,1234;1337;2027,3,0.4908256880733945,0.0,0.4908256880733945,0.4908256880733945
sst2,direct,u_statistic,positive,global,high,0.02,ece,3,3,1234;1337;2027,3,0.009174317121505737,0.0,0.009174317121505737,0.009174317121505737
sst2,direct,u_statistic,positive,global,high,0.02,nll,3,3,1234;1337;2027,3,0.6931471824645996,0.0,0.6931471824645996,0.6931471824645996
sst2,direct,u_statistic,positive,global,high,0.05,accuracy,3,3,1234;1337;2027,3,0.4908256880733945,0.0,0.4908256880733945,0.4908256880733945
sst2,direct,u_statistic,positive,global,high,0.05,ece,3,3,1234;1337;2027,3,0.009174317121505737,0.0,0.009174317121505737,0.009174317121505737
sst2,direct,u_statistic,positive,global,high,0.05,nll,3,3,1234;1337;2027,3,0.6931471824645996,0.0,0.6931471824645996,0.6931471824645996
sst2,direct,u_statistic,positive,global,high,0.1,accuracy,3,3,1234;1337;2027,3,0.4908256880733945,0.0,0.4908256880733945,0.4908256880733945
sst2,direct,u_statistic,positive,global,high,0.1,ece,3,3,1234;1337;2027,3,0.009174317121505737,0.0,0.009174317121505737,0.009174317121505737
sst2,direct,u_statistic,positive,global,high,0.1,nll,3,3,1234;1337;2027,3,0.6931471824645996,0.0,0.6931471824645996,0.6931471824645996
sst2,direct,u_statistic,positive,global,high,0.2,accuracy,3,3,1234;1337;2027,3,0.4908256880733945,0.0,0.4908256880733945,0.4908256880733945
sst2,direct,u_statistic,positive,global,high,0.2,ece,3,3,1234;1337;2027,3,0.009174317121505737,0.0,0.009174317121505737,0.009174317121505737
sst2,direct,u_statistic,positive,global,high,0.2,nll,3,3,1234;1337;2027,3,0.6931471824645996,0.0,0.6931471824645996,0.6931471824645996
sst2,direct,u_statistic,positive,global,high,0.3,accuracy,3,3,1234;1337;2027,3,0.4908256880733945,0.0,0.4908256880733945,0.4908256880733945
sst2,direct,u_statistic,positive,global,high,0.3,ece,3,3,1234;1337;2027,3,0.009174317121505737,0.0,0.009174317121505737,0.009174317121505737
sst2,direct,u_statistic,positive,global,high,0.3,nll,3,3,1234;1337;2027,3,0.6931471824645996,0.0,0.6931471824645996,0.6931471824645996
sst2,direct,u_statistic,positive,global,low,0.0,accuracy,3,3,1234;1337;2027,3,0.8146024464831804,0.006520918237473971,0.8073394495412844,0.819954128440367
sst2,direct,u_statistic,positive,global,low,0.0,ece,3,3,1234;1337;2027,3,0.11290184830907207,0.007911690067749102,0.10554803269136448,0.1212729958458999
sst2,direct,u_statistic,positive,global,low,0.0,nll,3,3,1234;1337;2027,3,0.5437913840744838,0.01670989282012893,0.5261339113936512,0.5593566448863493
sst2,direct,u_statistic,positive,global,low,0.001,accuracy,3,3,1234;1337;2027,3,0.8146024464831804,0.006520918237473971,0.8073394495412844,0.819954128440367
sst2,direct,u_statistic,positive,global,low,0.001,ece,3,3,1234;1337;2027,3,0.11290184830907207,0.007911690067749102,0.10554803269136448,0.1212729958458999
sst2,direct,u_statistic,positive,global,low,0.001,nll,3,3,1234;1337;2027,3,0.5437913840744838,0.01670989282012893,0.5261339113936512,0.5593566448863493
sst2,direct,u_statistic,positive,global,low,0.005,accuracy,3,3,1234;1337;2027,3,0.8146024464831804,0.006520918237473971,0.8073394495412844,0.819954128440367
sst2,direct,u_statistic,positive,global,low,0.005,ece,3,3,1234;1337;2027,3,0.11290184830907207,0.007911690067749102,0.10554803269136448,0.1212729958458999
sst2,direct,u_statistic,positive,global,low,0.005,nll,3,3,1234;1337;2027,3,0.5437913840744838,0.01670989282012893,0.5261339113936512,0.5593566448863493
sst2,direct,u_statistic,positive,global,low,0.01,accuracy,3,3,1234;1337;2027,3,0.8146024464831804,0.006520918237473971,0.8073394495412844,0.819954128440367
sst2,direct,u_statistic,positive,global,low,0.01,ece,3,3,1234;1337;2027,3,0.11290184830907207,0.007911690067749102,0.10554803269136448,0.1212729958458999
sst2,direct,u_statistic,positive,global,low,0.01,nll,3,3,1234;1337;2027,3,0.5437913840744838,0.01670989282012893,0.5261339113936512,0.5593566448863493
sst2,direct,u_statistic,positive,global,low,0.02,accuracy,3,3,1234;1337;2027,3,0.8146024464831804,0.006520918237473971,0.8073394495412844,0.819954128440367
sst2,direct,u_statistic,positive,global,low,0.02,ece,3,3,1234;1337;2027,3,0.1129014373651212,0.00791103785968809,0.10554803269136448,0.1212717630140473
sst2,direct,u_statistic,positive,global,low,0.02,nll,3,3,1234;1337;2027,3,0.5437918069575904,0.01671048369899064,0.5261339113936512,0.5593579135356693
sst2,direct,u_statistic,positive,global,low,0.05,accuracy,3,3,1234;1337;2027,3,0.8146024464831804,0.006520918237473971,0.8073394495412844,0.819954128440367
sst2,direct,u_statistic,positive,global,low,0.05,ece,3,3,1234;1337;2027,3,0.11291290556286791,0.007927762885938733,0.10554803269136448,0.12130367610588222
sst2,direct,u_statistic,positive,global,low,0.05,nll,3,3,1234;1337;2027,3,0.5438117805287378,0.01673944400401038,0.5261339113936512,0.5594204043576477
sst2,direct,u_statistic,positive,global,low,0.1,accuracy,3,3,1234;1337;2027,3,0.8146024464831804,0.006520918237473971,0.8073394495412844,0.819954128440367
sst2,direct,u_statistic,positive,global,low,0.1,ece,3,3,1234;1337;2027,3,0.11289657078975389,0.007903973662544611,0.10553723639021007,0.1212509516229976
sst2,direct,u_statistic,positive,global,low,0.1,nll,3,3,1234;1337;2027,3,0.543797763776524,0.016752312110353555,0.5261100607864354,0.5594238592397183
sst2,direct,u_statistic,positive,global,low,0.2,accuracy,3,3,1234;1337;2027,3,0.8146024464831804,0.006520918237473971,0.8073394495412844,0.819954128440367
sst2,direct,u_statistic,positive,global,low,0.2,ece,3,3,1234;1337;2027,3,0.11292287679404987,0.007897453131382964,0.10557526702350728,0.12127420655442989
sst2,direct,u_statistic,positive,global,low,0.2,nll,3,3,1234;1337;2027,3,0.543811205398599,0.01674646454997439,0.5261014542038288,0.5593904850132968
sst2,direct,u_statistic,positive,global,low,0.3,accuracy,3,3,1234;1337;2027,3,0.8146024464831804,0.006520918237473971,0.8073394495412844,0.819954128440367
sst2,direct,u_statistic,positive,global,low,0.3,ece,3,3,1234;1337;2027,3,0.11281136452628199,0.008376345392752121,0.10491792015165147,0.12159888355576487
sst2,direct,u_statistic,positive,global,low,0.3,nll,3,3,1234;1337;2027,3,0.5437671371966327,0.016586284338040696,0.5261849216228232,0.5591350298955899
sst2,direct,u_statistic,positive,layer_balanced,high,0.0,accuracy,3,3,1234;1337;2027,3,0.8146024464831804,0.006520918237473971,0.8073394495412844,0.819954128440367
sst2,direct,u_statistic,positive,layer_balanced,high,0.0,ece,3,3,1234;1337;2027,3,0.11290184830907207,0.007911690067749102,0.10554803269136448,0.1212729958458999
sst2,direct,u_statistic,positive,layer_balanced,high,0.0,nll,3,3,1234;1337;2027,3,0.5437913840744838,0.01670989282012893,0.5261339113936512,0.5593566448863493
sst2,direct,u_statistic,positive,layer_balanced,high,0.001,accuracy,3,3,1234;1337;2027,3,0.4908256880733945,0.0,0.4908256880733945,0.4908256880733945
sst2,direct,u_statistic,positive,layer_balanced,high,0.001,ece,3,3,1234;1337;2027,3,0.009174317121505737,0.0,0.009174317121505737,0.009174317121505737
sst2,direct,u_statistic,positive,layer_balanced,high,0.001,nll,3,3,1234;1337;2027,3,0.6931471824645996,0.0,0.6931471824645996,0.6931471824645996
sst2,direct,u_statistic,positive,layer_balanced,high,0.005,accuracy,3,3,1234;1337;2027,3,0.4908256880733945,0.0,0.4908256880733945,0.4908256880733945
sst2,direct,u_statistic,positive,layer_balanced,high,0.005,ece,3,3,1234;1337;2027,3,0.009174317121505737,0.0,0.009174317121505737,0.009174317121505737
sst2,direct,u_statistic,positive,layer_balanced,high,0.005,nll,3,3,1234;1337;2027,3,0.6931471824645996,0.0,0.6931471824645996,0.6931471824645996
sst2,direct,u_statistic,positive,layer_balanced,high,0.01,accuracy,3,3,1234;1337;2027,3,0.4908256880733945,0.0,0.4908256880733945,0.4908256880733945
sst2,direct,u_statistic,positive,layer_balanced,high,0.01,ece,3,3,1234;1337;2027,3,0.009174317121505737,0.0,0.009174317121505737,0.009174317121505737
sst2,direct,u_statistic,positive,layer_balanced,high,0.01,nll,3,3,1234;1337;2027,3,0.6931471824645996,0.0,0.6931471824645996,0.6931471824645996
sst2,direct,u_statistic,positive,layer_balanced,high,0.02,accuracy,3,3,1234;1337;2027,3,0.4908256880733945,0.0,0.4908256880733945,0.4908256880733945
sst2,direct,u_statistic,positive,layer_balanced,high,0.02,ece,3,3,1234;1337;2027,3,0.009174317121505737,0.0,0.009174317121505737,0.009174317121505737
sst2,direct,u_statistic,positive,layer_balanced,high,0.02,nll,3,3,1234;1337;2027,3,0.6931471824645996,0.0,0.6931471824645996,0.6931471824645996
sst2,direct,u_statistic,positive,layer_balanced,high,0.05,accuracy,3,3,1234;1337;2027,3,0.4908256880733945,0.0,0.4908256880733945,0.4908256880733945
sst2,direct,u_statistic,positive,layer_balanced,high,0.05,ece,3,3,1234;1337;2027,3,0.009174317121505737,0.0,0.009174317121505737,0.009174317121505737
sst2,direct,u_statistic,positive,layer_balanced,high,0.05,nll,3,3,1234;1337;2027,3,0.6931471824645996,0.0,0.6931471824645996,0.6931471824645996
sst2,direct,u_statistic,positive,layer_balanced,high,0.1,accuracy,3,3,1234;1337;2027,3,0.4908256880733945,0.0,0.4908256880733945,0.4908256880733945
sst2,direct,u_statistic,positive,layer_balanced,high,0.1,ece,3,3,1234;1337;2027,3,0.009174317121505737,0.0,0.009174317121505737,0.009174317121505737
sst2,direct,u_statistic,positive,layer_balanced,high,0.1,nll,3,3,1234;1337;2027,3,0.6931471824645996,0.0,0.6931471824645996,0.6931471824645996
sst2,direct,u_statistic,positive,layer_balanced,high,0.2,accuracy,3,3,1234;1337;2027,3,0.4908256880733945,0.0,0.4908256880733945,0.4908256880733945
sst2,direct,u_statistic,positive,layer_balanced,high,0.2,ece,3,3,1234;1337;2027,3,0.009174317121505737,0.0,0.009174317121505737,0.009174317121505737
sst2,direct,u_statistic,positive,layer_balanced,high,0.2,nll,3,3,1234;1337;2027,3,0.6931471824645996,0.0,0.6931471824645996,0.6931471824645996
sst2,direct,u_statistic,positive,layer_balanced,high,0.3,accuracy,3,3,1234;1337;2027,3,0.4908256880733945,0.0,0.4908256880733945,0.4908256880733945
sst2,direct,u_statistic,positive,layer_balanced,high,0.3,ece,3,3,1234;1337;2027,3,0.009174317121505737,0.0,0.009174317121505737,0.009174317121505737
sst2,direct,u_statistic,positive,layer_balanced,high,0.3,nll,3,3,1234;1337;2027,3,0.6931471824645996,0.0,0.6931471824645996,0.6931471824645996
sst2,direct,u_statistic,positive,layer_balanced,low,0.0,accuracy,3,3,1234;1337;2027,3,0.8146024464831804,0.006520918237473971,0.8073394495412844,0.819954128440367
sst2,direct,u_statistic,positive,layer_balanced,low,0.0,ece,3,3,1234;1337;2027,3,0.11290184830907207,0.007911690067749102,0.10554803269136448,0.1212729958458999
sst2,direct,u_statistic,positive,layer_balanced,low,0.0,nll,3,3,1234;1337;2027,3,0.5437913840744838,0.01670989282012893,0.5261339113936512,0.5593566448863493
sst2,direct,u_statistic,positive,layer_balanced,low,0.001,accuracy,3,3,1234;1337;2027,3,0.8146024464831804,0.006520918237473971,0.8073394495412844,0.819954128440367
sst2,direct,u_statistic,positive,layer_balanced,low,0.001,ece,3,3,1234;1337;2027,3,0.11342698188279905,0.0071851078300251845,0.10721935532204668,0.12129784916861408
