task,route,estimator,score_type,balance,fraction,metric,comparison,mean_gap,gap_std,paired_seed_n,seeds,left_mask_n,high_mask_n,direction,ci_low,ci_high,paired_effect_size_dz
sst2,direct,double,positive,layer_balanced,0.001,ece,low_minus_high,-0.10837598324120508,0.012881928755602698,3,1234;1337;2027,3,3,positive_means_high_pruning_is_more_harmful,-0.12168228976470874,-0.09596516174558056,-8.413024578642345
sst2,direct,double,positive,layer_balanced,0.001,ece,random_minus_high,-0.10403865891288666,0.007113995107324775,3,1234;1337;2027,60,3,positive_means_high_pruning_is_more_harmful,-0.11166794096172124,-0.09758688536401432,-14.624505266494413
sst2,direct,double,positive,layer_balanced,0.001,nll,low_minus_high,0.1506025611169477,0.0260581425624119,3,1234;1337;2027,3,3,positive_means_high_pruning_is_more_harmful,0.13022667196912507,0.1799645545559192,5.779481816719639
sst2,direct,double,positive,layer_balanced,0.001,nll,random_minus_high,0.1497571542745155,0.016429851672181105,3,1234;1337;2027,60,3,positive_means_high_pruning_is_more_harmful,0.13435237320191284,0.16704909986038818,9.114942560807359
sst2,direct,double,positive,layer_balanced,0.005,accuracy,low_minus_high,0.3211009174311927,0.008956708343929635,3,1234;1337;2027,3,3,positive_means_high_pruning_is_more_harmful,0.31077981651376146,0.32683486238532106,35.850326381210934
sst2,direct,double,positive,layer_balanced,0.005,accuracy,random_minus_high,0.3248470948012232,0.0070846906185772045,3,1234;1337;2027,60,3,positive_means_high_pruning_is_more_harmful,0.31668577981651386,0.32941513761467883,45.85198031787324
sst2,direct,double,positive,layer_balanced,0.005,ece,low_minus_high,-0.1077443869975994,0.011223376697712591,3,1234;1337;2027,3,3,positive_means_high_pruning_is_more_harmful,-0.11762089709509282,-0.09553942046983133,-9.59999738933814
sst2,direct,double,positive,layer_balanced,0.005,ece,random_minus_high,-0.10494671702468561,0.006802999807862758,3,1234;1337;2027,60,3,positive_means_high_pruning_is_more_harmful,-0.11222313917568601,-0.09874509671613192,-15.426535350389177
sst2,direct,double,positive,layer_balanced,0.005,nll,low_minus_high,0.1530723715092793,0.025167908921804493,3,1234;1337;2027,3,3,positive_means_high_pruning_is_more_harmful,0.13570393444201267,0.18193520954169262,6.0820456711309605
sst2,direct,double,positive,layer_balanced,0.005,nll,random_minus_high,0.15223598081151465,0.01541206286705756,3,1234;1337;2027,60,3,positive_means_high_pruning_is_more_harmful,0.13760042993027133,0.1683220040599961,9.877716054280489
sst2,direct,double,positive,layer_balanced,0.01,accuracy,low_minus_high,0.31880733944954126,0.0071616949522917564,3,1234;1337;2027,3,3,positive_means_high_pruning_is_more_harmful,0.31077981651376146,0.32454128440366975,44.515626757814125
sst2,direct,double,positive,layer_balanced,0.01,accuracy,random_minus_high,0.32452217125382266,0.0069667627829727895,3,1234;1337;2027,60,3,positive_means_high_pruning_is_more_harmful,0.31651376146788984,0.3291857798165139,46.581487178948514
