state_id,phase,rule,scope,group_count,absolute_bias,relative_l1_bias,mean_estimate_mse,spearman,topk_overlap,dominance_fraction,nonzero_reference_fraction,nonzero_spearman,relative_error_p50,relative_error_p90,relative_error_p95,relative_error_p99
step-000006,early,gauss_legendre,module,9,0.0,0.0,0.0,1.0,1.0,0.7008617038582984,1.0,1.0,0.0,0.0,0.0,0.0
step-000008,middle,left,parameter,14067712,6.718836620005081e-10,0.06088007498656326,3.899088422482136e-17,0.9905699190239617,0.9657869221167324,0.0003268705715046165,0.5447098291463459,0.9942620973472582,0.04549007732009374,0.1783330869391018,0.34837889404774214,1.547908506827602
step-000008,middle,left,layer,9,0.0003868696302602948,0.05456687480463605,1.9537360181439266e-07,0.8499999999999999,1.0,0.865993081550936,1.0,0.8499999999999999,0.6374003514858065,3.0130554723669962,5.313213895393569,7.153340633814832
step-000008,middle,left,module,9,0.00038686963026029455,0.0537203262982972,3.542892441200215e-07,0.8499999999999999,1.0,0.8659930815509361,1.0,0.8499999999999999,0.4740831741390451,1.7418337855747723,2.016535040545357,2.2362960445218256
step-000008,middle,trapezoid,parameter,14067712,2.3880037557771233e-11,0.00216379495353462,3.187123264864067e-20,0.9997370395140851,0.9987929813786456,0.0003268381084273005,0.5447098291463459,0.9999807470454977,0.0011066365833420709,0.005406828181745269,0.01150185689153387,0.06157202333680481
step-000008,middle,trapezoid,layer,9,1.1760732788540088e-05,0.001658818329190801,2.470873173690475e-10,1.0,1.0,0.9072749956477557,1.0,1.0,0.004563369662789584,0.07634254046254012,0.1257329297467904,0.1652452411741907
step-000008,middle,trapezoid,module,9,1.096686064639099e-05,0.0015228471978937445,2.622613154814319e-10,1.0,1.0,0.893977221620855,1.0,1.0,0.005505161934721782,0.055301236525222564,0.05710854511767868,0.058554391991643584
step-000008,middle,simpson,parameter,14067712,1.5041529946489773e-14,1.3629286182199825e-06,1.168351837802696e-26,0.9999944108181584,1.0,0.0003267945774587411,0.5447098291463459,0.9999999999889432,4.4558553950160367e-07,2.6956002412861726e-06,6.4207665936686654e-06,3.694878910268567e-05
step-000008,middle,simpson,layer,9,9.722631428524687e-09,1.3713498564748311e-06,1.3791033406652905e-16,1.0,1.0,0.9081956321830869,1.0,1.0,1.4311875241925296e-05,8.016131634873651e-05,0.00014026106337903412,0.00018834086100327234
step-000008,middle,simpson,module,9,9.722631428506616e-09,1.3500747847951719e-06,2.329585986247264e-16,1.0,1.0,0.8941051631147666,1.0,1.0,1.1746885260745418e-05,5.1766429715249114e-05,5.700426394343023e-05,6.119453132597512e-05
step-000008,middle,gauss_legendre,parameter,14067712,0.0,0.0,0.0,1.0,1.0,0.0003267945962325969,0.5447098291463459,0.9999999999999998,0.0,0.0,0.0,0.0
step-000008,middle,gauss_legendre,layer,9,0.0,0.0,0.0,1.0,1.0,0.9081944398087427,1.0,1.0,0.0,0.0,0.0,0.0
step-000008,middle,gauss_legendre,module,9,0.0,0.0,0.0,1.0,1.0,0.8941047443801896,1.0,1.0,0.0,0.0,0.0,0.0
step-000010,middle,left,parameter,14067712,5.120815226116929e-10,0.04443209413750472,2.5694765662563954e-17,0.9908897335582345,0.975319383667005,0.000493794962099036,0.5448269057541126,0.9963857109653017,0.032954437865795425,0.1418292858365974,0.3539726422675144,1.9027641467796734
step-000010,middle,left,layer,9,0.0002786343948716228,0.03674835880666838,1.0278943929570742e-07,0.8166666666666667,1.0,0.7761215499801638,1.0,0.8166666666666667,0.11820960304872903,0.7343539280823492,0.8489238438649559,0.9405797764910415
step-000010,middle,left,module,9,0.0002786343948716231,0.03674835880666842,1.8364816518021224e-07,1.0,1.0,0.7761215499801639,1.0,1.0,0.11347439816638076,0.18066092056025035,0.2183204368457825,0.24844804987420827
